tripid,additional_fare,duration,meter_waiting,meter_waiting_fare,meter_waiting_till_pickup,pickup_time,drop_time,pick_lat,pick_lon,drop_lat,drop_lon,fare,label
192064637,10.5,1199,120,6.0112,111,11/14/2019 20:33,11/14/2019 20:53,6.79578,79.8877,6.74556,79.9044,261.16,correct
192064386,10.5,1404,770,44.55572737,134,11/14/2019 20:34,11/14/2019 20:58,6.84814,79.8987,6.84811,79.8987,219.32,correct
192066207,10.5,186,0,0,70,11/14/2019 20:47,11/14/2019 20:50,6.71655,80.0637,6.71538,80.0695,61.17,correct
192066074,10.5,5852,1580,92.114,201,11/14/2019 20:47,11/14/2019 22:25,6.93294,79.8437,7.06014,79.9024,1257.25,correct
192066212,10.5,1254,37,0,119,11/14/2019 20:48,11/14/2019 21:09,6.87479,79.9016,6.90405,79.9332,311.05,correct
192066858,10.5,707,41,2.3698,30,11/14/2019 20:48,11/14/2019 21:00,6.71225,79.9081,6.7126,79.9444,196.79,correct
192066950,10.5,1415,74,0,48,11/14/2019 20:55,11/14/2019 21:18,6.87938,79.9197,6.91325,79.9731,419.13,correct
192068347,10.5,2148,75,0,19,11/14/2019 21:05,11/14/2019 21:41,6.88712,79.8838,6.96274,79.9381,596.97,correct
192069170,10.5,1612,104,0,9,11/14/2019 21:12,11/14/2019 21:38,6.89643,79.8551,6.93978,79.9019,409.42,correct
192061964,10.5,33,20,0,76,11/14/2019 21:13,11/14/2019 21:13,6.91921,79.8507,6.90988,79.9939,793.04,incorrect
192070991,10.5,672,20,0,29,11/14/2019 21:25,11/14/2019 21:37,7.29957,80.6298,7.28889,80.6012,231.71,correct
192072463,5,178,0,0,0,11/14/2019 21:36,11/14/2019 21:39,6.86755,79.91,6.87491,79.9055,62.52,correct
192072595,10.5,361,30,0,12,11/14/2019 21:41,11/14/2019 21:47,6.86912,79.8902,6.86286,79.9094,150.01,correct
192072996,10.5,394,0,0,91,11/14/2019 21:45,11/14/2019 21:51,6.78123,79.9431,6.80049,79.9238,150.21,correct
192074803,10.5,1151,613,35.47328109,266,11/14/2019 22:10,11/14/2019 22:30,7.30026,80.6365,7.30093,80.6371,159.85,correct
192075703,10.5,547,114,6.6462,93,11/14/2019 22:19,11/14/2019 22:28,6.87082,79.8804,6.86131,79.8715,110.29,correct
192075949,10.5,1598,236,13.7588,132,11/14/2019 22:25,11/14/2019 22:51,7.26047,80.5666,7.30902,80.6198,518.19,correct
192078857,10.5,694,3,0,45,11/14/2019 23:03,11/14/2019 23:15,6.96044,79.8653,6.99964,79.8802,206.67,correct
192079256,10.5,2126,150,8.67,647,11/14/2019 23:16,11/14/2019 23:52,7.292,80.6338,7.3139,80.7042,597.96,correct
192080347,10.5,2896,36,0,33,11/14/2019 23:25,11/15/2019 0:13,6.88917,79.8591,6.60839,79.9552,1362.13,correct
192082917,10.5,1513,75,0,75,11/15/2019 0:16,11/15/2019 0:41,6.92021,79.8465,6.80785,79.8918,549.16,correct
192083520,10.5,1000,100,0,30,11/15/2019 0:37,11/15/2019 0:54,6.91944,79.8501,6.87734,79.8864,293.99,correct
192083676,10.5,1138,31,0,47,11/15/2019 0:40,11/15/2019 0:59,7.29321,80.6347,7.28549,80.6781,290.1,correct
192085783,10.5,2063,199,0,109,11/15/2019 2:07,11/15/2019 2:41,7.28941,80.6299,7.26112,80.6734,882.4,incorrect
192086639,5,55,31,1.8073,0,11/15/2019 2:50,11/15/2019 2:51,7.15523,79.8799,7.15524,79.8803,61.8,correct
192087257,,,,,,11/15/2019 3:51,11/15/2019 4:01,6.8386,79.8649,6.86025,79.8786,,incorrect
192087293,,,,,,11/15/2019 3:57,11/15/2019 4:05,6.90344,79.9074,6.88575,79.9005,,incorrect
192088316,10.5,839,118,0,84,11/15/2019 4:55,11/15/2019 5:09,6.89184,79.9917,6.85149,80.0315,289.2,correct
192093518,10.5,286,10,0,52,11/15/2019 7:01,11/15/2019 7:06,7.3381,80.6209,7.3218,80.6241,247.18,incorrect
192093073,10.5,1925,190,0,279,11/15/2019 7:01,11/15/2019 7:33,6.84545,79.9451,6.90954,79.8573,490.5,correct
192094091,10.5,4401,880,50.864,30,11/15/2019 7:05,11/15/2019 8:18,7.06276,79.8834,6.92169,79.8553,794.03,correct
192095502,10.5,1826,244,0,119,11/15/2019 7:14,11/15/2019 7:45,6.87082,79.9921,6.93666,79.9801,413.94,correct
192097755,10.5,799,117,0,132,11/15/2019 7:38,11/15/2019 7:51,6.92844,79.8646,6.89242,79.8718,199.29,correct
192099683,10.5,1186,158,0,136,11/15/2019 7:49,11/15/2019 8:09,6.90991,79.8501,6.92647,79.8828,200.14,correct
192103001,10.5,1720,243,14.0722042,117,11/15/2019 8:05,11/15/2019 8:34,6.90114,79.9199,6.89304,79.872,313.62,correct
192104707,10.5,996,130,7.579,162,11/15/2019 8:11,11/15/2019 8:27,7.00204,79.9487,7.03817,79.9336,109.27,incorrect
192104690,10.5,609,190,11.077,129,11/15/2019 8:12,11/15/2019 8:22,7.49461,80.3738,7.4856,80.3669,120.93,correct
192106167,10.5,1406,160,0,145,11/15/2019 8:15,11/15/2019 8:39,6.84102,79.9763,6.86442,79.8978,440.19,correct
192102105,10.5,1206,141,0,428,11/15/2019 8:16,11/15/2019 8:36,6.98486,79.9083,7.0498,79.8965,415.71,correct
192109726,10.5,735,168,0,26,11/15/2019 8:31,11/15/2019 8:43,6.93125,79.8662,6.91388,79.858,147.54,correct
192112916,10.5,1565,693,40.4019,4,11/15/2019 8:40,11/15/2019 9:06,7.31196,80.6423,7.30231,80.6336,215.15,correct
192112749,10.5,832,120,0,54,11/15/2019 8:44,11/15/2019 8:58,6.84388,79.9131,6.86952,79.8805,211.53,correct
192114213,10.5,1827,323,0,415,11/15/2019 9:00,11/15/2019 9:30,6.95646,79.9909,6.90402,79.9554,823.98,incorrect
192104584,10.5,104,40,2.332,250,11/15/2019 9:11,11/15/2019 9:13,6.903,79.9032,6.88488,79.8631,102.83,incorrect
192118055,10.5,2858,950,42.772,147,11/15/2019 9:14,11/15/2019 10:02,6.81427,79.9266,6.9022,79.893,500.49,correct
192118009,10.5,464,15,0.8745,145,11/15/2019 9:15,11/15/2019 9:23,6.04322,80.213,6.03706,80.2228,96.37,correct
192118666,10.5,644,46,0,20,11/15/2019 9:16,11/15/2019 9:27,6.05585,80.2097,6.03733,80.2237,149.3,correct
192118086,10.5,2450,280,10.8664,341,11/15/2019 9:20,11/15/2019 10:01,6.79772,79.8954,6.85171,79.866,289.73,incorrect
192120045,10.5,1859,280,0,5,11/15/2019 9:23,11/15/2019 9:54,6.869,79.8669,6.94159,79.8581,374.17,correct
192119605,60.5,815,42,0,93,11/15/2019 9:23,11/15/2019 9:36,6.98876,79.8913,6.99298,79.9221,168.08,correct
192120766,10.5,1877,480,27.984,64,11/15/2019 9:24,11/15/2019 9:56,7.17782,79.8617,7.12607,79.9072,441.86,correct
192121391,10.5,2733,1508,87.1624,9,11/15/2019 9:29,11/15/2019 10:15,6.94817,79.8818,6.92659,79.8676,323.04,correct
192119928,10.5,367,30,1.749,29,11/15/2019 9:29,11/15/2019 9:36,7.07458,79.8955,7.07145,79.8889,72.5,correct
192121732,10.5,1192,474,0,83,11/15/2019 9:32,11/15/2019 9:52,6.9198,79.8575,6.8978,79.8813,163.86,correct
192121471,10.5,435397,435308,25098.4362,39,11/15/2019 9:39,11/20/2019 10:35,6.88741,79.8631,6.8937,79.8705,25315.09,incorrect
192122357,10.5,1843,349,20.1722,245,11/15/2019 9:40,11/15/2019 10:11,6.90776,79.9244,6.93485,79.8601,370.68,correct
192124522,5,378,87,5.0721,0,11/15/2019 9:44,11/15/2019 9:50,7.48934,80.3635,7.4865,80.3567,77.07,correct
192124057,10.5,541,6,0,17,11/15/2019 9:45,11/15/2019 9:54,6.89432,79.8552,6.90397,79.8651,144.72,correct
192124521,10.5,2327,416,0,93,11/15/2019 9:48,11/15/2019 10:27,6.91144,79.9444,6.90333,79.8543,434.4,correct
192125068,10.5,1481,480,0,79,11/15/2019 9:50,11/15/2019 10:14,6.91896,79.8711,6.86552,79.8783,229.48,correct
192124872,10.5,658,111,6.4158,68,11/15/2019 9:53,11/15/2019 10:04,7.29495,80.6272,7.28985,80.6327,102.81,correct
192125078,10.5,511,34,1.9822,397,11/15/2019 9:58,11/15/2019 10:07,6.87966,79.8762,6.87551,79.881,106.52,correct
192126440,10.5,941,25,0,100,11/15/2019 10:02,11/15/2019 10:18,7.03711,79.941,6.99609,79.9233,227.93,correct
192128186,10.5,2219,50,2.915,70,11/15/2019 10:17,11/15/2019 10:54,6.84633,79.9236,6.84407,79.9251,63.41,incorrect
192129461,10.5,1439,254,14.6812,72,11/15/2019 10:18,11/15/2019 10:42,7.03811,79.9113,7.0776,79.8954,251.79,correct
192131536,10.5,4497,2435,140.7822151,46,11/15/2019 10:28,11/15/2019 11:43,6.88947,79.9295,6.88994,79.9319,658,correct
192132739,10.5,489,40,0,193,11/15/2019 10:31,11/15/2019 10:40,6.88041,79.8706,6.88842,79.858,104.53,correct
192132948,10.5,970,112,0,46,11/15/2019 10:31,11/15/2019 10:48,6.86917,79.8893,6.82843,79.9119,216.76,correct
192133926,10.5,526,68,3.944437143,127,11/15/2019 10:38,11/15/2019 10:47,7.00392,79.9447,6.9911,79.9642,152.95,correct
192133936,10.5,1095,1086,16.0684,440,11/15/2019 10:41,11/15/2019 11:00,7.32151,80.6326,7.32419,80.6308,181.22,incorrect
192136502,10.5,1201,170,0,8,11/15/2019 10:52,11/15/2019 11:12,7.30805,80.6498,7.28992,80.632,599.98,incorrect
192136316,10.5,570,120,0,35,11/15/2019 10:53,11/15/2019 11:02,6.89331,79.8769,6.89007,79.856,118.37,correct
192136148,10.5,453,30,0,18,11/15/2019 10:53,11/15/2019 11:01,6.88848,79.8642,6.91067,79.8566,119.82,correct
192134982,10.5,729,67,0,87,11/15/2019 10:55,11/15/2019 11:07,6.80402,79.9755,6.84162,79.9634,183.38,correct
192137915,10.5,419,24,0,85,11/15/2019 11:02,11/15/2019 11:09,7.28801,80.6318,7.28313,80.6228,89.01,correct
192137853,10.5,2677,140,0,32,11/15/2019 11:05,11/15/2019 11:50,6.92202,79.9829,6.91874,79.8673,571.23,correct
192140072,10.5,1013,20,0,36,11/15/2019 11:16,11/15/2019 11:33,6.87917,79.8658,6.8798,79.8666,60.5,incorrect
192141750,10.5,1556,230,13.294,294,11/15/2019 11:31,11/15/2019 11:57,7.28084,80.6204,7.27077,80.5789,287.29,correct
192144352,10.5,375,30,0,137,11/15/2019 11:40,11/15/2019 11:46,7.28594,80.6375,7.28775,80.6323,87.76,correct
192143515,10.5,720,260,8.67,588,11/15/2019 11:42,11/15/2019 11:54,7.31566,80.6195,7.31693,80.6303,184.61,correct
192144893,10.5,1966,669,39.0027,143,11/15/2019 11:42,11/15/2019 12:15,6.89401,79.8555,6.8938,79.8554,238.28,correct
192145951,10.5,382,34,1.9822,40,11/15/2019 11:45,11/15/2019 11:51,7.40627,80.6508,7.42515,80.6317,132.79,correct
192145534,10.5,136,17,0,138,11/15/2019 11:50,11/15/2019 11:52,6.89055,79.8699,6.89314,79.8669,60.5,correct
192147387,10.5,787,43,0,51,11/15/2019 11:57,11/15/2019 12:10,7.03037,79.9216,7.04823,79.9023,156.09,correct
192147872,10.5,1838,1455,84.099,50,11/15/2019 11:58,11/15/2019 12:29,7.04371,79.8976,7.04382,79.8975,151.34,correct
192149661,10.5,1057,65,0,10,11/15/2019 12:06,11/15/2019 12:24,6.86573,79.8823,6.86851,79.9264,223.68,correct
192151352,5,425,84,4.8972,0,11/15/2019 12:11,11/15/2019 12:18,6.93008,79.8476,6.9268,79.8445,139.09,correct
192152251,5,772,120,6.996,0,11/15/2019 12:15,11/15/2019 12:28,6.89827,79.8561,6.89653,79.8769,193.87,correct
192152276,5,417,70,4.081,0,11/15/2019 12:15,11/15/2019 12:22,6.8748,79.9365,6.88621,79.9443,109.32,correct
192151525,10.5,581,77,0,138,11/15/2019 12:17,11/15/2019 12:27,7.04952,79.896,7.0522,79.8818,1437.07,incorrect
192151023,10.5,1035,10,0,1021,11/15/2019 12:27,11/15/2019 12:45,6.88623,79.8735,6.84777,79.8675,224.15,correct
192154058,10.5,878,360,20.988,34,11/15/2019 12:29,11/15/2019 12:43,6.82489,79.8734,6.82499,79.8735,116.66,correct
192153676,10.5,1602,973,42.9454,73,11/15/2019 12:31,11/15/2019 12:58,6.93418,79.9834,6.93209,80.0014,188.18,correct
192152688,10.5,1019,94,0,190,11/15/2019 12:32,11/15/2019 12:49,7.23454,79.8754,7.18968,79.8585,258.58,correct
192156051,10.5,660,29,0,148,11/15/2019 12:36,11/15/2019 12:47,6.92397,79.8649,6.9018,79.8534,139.46,correct
192155858,10.5,4445,777,44.9106,73,11/15/2019 12:37,11/15/2019 13:51,6.87962,79.9041,6.90593,80.0863,1032.47,correct
192158345,10.5,1352,458,26.4724,30,11/15/2019 12:43,11/15/2019 13:06,6.93382,79.8443,6.9331,79.8446,223.84,correct
192157417,10.5,428,10,0.583,117,11/15/2019 12:46,11/15/2019 12:53,6.85512,79.8619,6.86106,79.8602,87.01,correct
192158639,10.5,1507,100,0,67,11/15/2019 12:48,11/15/2019 13:14,6.90919,79.8772,6.91468,79.9377,265.56,correct
192159222,10.5,2111,120,0,100,11/15/2019 12:52,11/15/2019 13:27,6.91612,79.9633,6.84186,80.0034,629.08,incorrect
192161581,10.5,1306,455,26.299,4,11/15/2019 13:00,11/15/2019 13:22,6.85095,79.9683,6.85039,79.9684,219.68,correct
192161180,10.5,769,343,18.0336,11,11/15/2019 13:00,11/15/2019 13:13,6.94234,79.8693,6.94838,79.866,123.63,correct
192165871,10.5,315,68,0,63,11/15/2019 13:21,11/15/2019 13:26,7.20412,79.8518,7.20208,79.8433,91.75,correct
192167539,10.5,1254,330,0,88,11/15/2019 13:24,11/15/2019 13:45,6.88196,79.8894,6.91288,79.8562,234.92,correct
192169061,5,1333,204,11.8932,0,11/15/2019 13:28,11/15/2019 13:50,6.89269,79.8621,6.85166,79.8855,287.97,correct
192166960,10.5,1462,170,0,170,11/15/2019 13:28,11/15/2019 13:53,6.87588,79.9,6.89504,79.8572,280.89,correct
192165230,10.5,2800,759,0,93,11/15/2019 13:29,11/15/2019 14:15,7.01991,79.9524,6.92133,79.8779,638.88,correct
192167620,10.5,2075,578,0,269,11/15/2019 13:33,11/15/2019 14:07,6.93982,79.8657,6.88619,79.9307,432.24,correct
192171998,10.5,241,52,0,125,11/15/2019 13:44,11/15/2019 13:48,6.87118,79.8619,6.87876,79.8611,103.59,correct
192171738,10.5,1463,602,34.83338024,0,11/15/2019 13:46,11/15/2019 14:11,6.91981,79.8471,6.91161,79.8669,277.31,correct
192174185,10.5,340,66,0,92,11/15/2019 13:52,11/15/2019 13:58,6.9231,79.8642,6.91617,79.8762,90.86,correct
192173384,10.5,608,108,0,167,11/15/2019 13:54,11/15/2019 14:04,6.97769,79.9261,6.96782,79.9042,202.95,correct
192174228,10.5,4011,1880,108.664,211,11/15/2019 13:54,11/15/2019 15:01,6.90547,79.8577,6.83751,79.8725,552.25,correct
192176172,5,243,20,1.166,0,11/15/2019 13:56,11/15/2019 14:01,6.93109,79.8755,6.93447,79.867,73.8,correct
192177202,5,940,90,5.247,0,11/15/2019 14:02,11/15/2019 14:17,6.82278,79.9608,6.83644,79.9893,257.88,correct
192172888,10.5,29,10,0.583,40,11/15/2019 14:05,11/15/2019 14:05,6.8968,79.8739,6.91514,79.9105,61.08,incorrect
192178331,5,337,50,2.915,0,11/15/2019 14:07,11/15/2019 14:13,7.21411,79.8384,7.22762,79.8429,86.35,correct
192177540,10.5,1365,211,0,36,11/15/2019 14:09,11/15/2019 14:32,6.83762,79.893,6.79265,79.8858,284.12,incorrect
192178350,10.5,515,14,0.8162,22,11/15/2019 14:11,11/15/2019 14:20,6.86244,79.9738,6.86535,79.956,112.33,correct
192178161,10.5,1032,240,0,133,11/15/2019 14:13,11/15/2019 14:30,6.90935,79.8708,6.90298,79.8983,171.11,correct
192178112,10.5,2914,718,41.5004,98,11/15/2019 14:14,11/15/2019 15:03,6.95864,79.8887,7.06079,79.8962,713.88,incorrect
192180095,10.5,2270,630,36.414,212,11/15/2019 14:26,11/15/2019 15:03,6.99106,79.8873,6.93714,79.8501,354.71,correct
192182656,5,23,23,1.3409,0,11/15/2019 14:31,11/15/2019 14:35,6.87287,79.8908,6.87959,79.8911,,incorrect
192182798,10.5,1236,163,0,14,11/15/2019 14:36,11/15/2019 14:56,6.90937,79.87,6.9502,79.8641,213.83,correct
192183616,10.5,1941,150,8.680534629,18,11/15/2019 14:38,11/15/2019 15:11,6.85299,79.8864,6.85298,79.8862,430.19,correct
192175722,10.5,25,20,0,254,11/15/2019 14:39,11/15/2019 14:39,6.71022,79.9127,6.7104,79.9125,60.5,incorrect
192184040,10.5,1393,632,36.57578154,26,11/15/2019 14:43,11/15/2019 15:06,6.85367,79.943,6.84778,79.9273,186.29,correct
192185901,5,139,20,1.166,0,11/15/2019 14:48,11/15/2019 14:51,6.90812,79.8992,6.91001,79.9027,61.16,correct
192185051,10.5,1539,1057,61.0946,66,11/15/2019 14:49,11/15/2019 15:15,6.87496,79.9069,6.8749,79.9067,161.37,correct
192170052,10.5,27,18,1.0494,108,11/15/2019 14:52,11/15/2019 14:53,6.85306,79.8642,6.8531,79.8643,61.54,incorrect
192188074,10.5,710,5,0,203,11/15/2019 15:08,11/15/2019 15:20,6.86792,79.8829,6.89249,79.8649,162.65,correct
192188206,60.5,769,402,23.4366,97,11/15/2019 15:09,11/15/2019 15:22,6.8469,79.8781,6.8471,79.8783,155.63,correct
192190626,10.5,471,60,3.487817143,17,11/15/2019 15:15,11/15/2019 15:23,6.05638,80.2146,6.03492,80.2188,141.32,correct
192191193,5,1341,690,40.227,0,11/15/2019 15:17,11/15/2019 15:39,6.70446,79.9317,6.71446,79.9055,221.38,correct
192190001,10.5,3825,306,0,144,11/15/2019 15:18,11/15/2019 16:22,6.7106,80.066,6.80793,79.8846,1091.69,correct
192192141,10.5,1576,128,0,50,11/15/2019 15:27,11/15/2019 15:53,6.90672,79.8513,6.96936,79.8734,344.11,correct
192192912,10.5,1142,166,0,134,11/15/2019 15:30,11/15/2019 15:49,6.86533,79.8598,6.86118,79.9026,255.51,correct
192194086,5,1931,940,54.802,0,11/15/2019 15:31,11/15/2019 16:03,6.96877,79.881,6.96878,79.881,219.04,correct
192194022,10.5,22,20,0,29,11/15/2019 15:41,11/15/2019 15:41,6.84768,79.9941,6.8477,79.9941,449.9,incorrect
192195839,10.5,926,46,0,102,11/15/2019 15:55,11/15/2019 16:10,6.81191,79.9712,6.84019,79.9765,179.34,correct
192197046,10.5,468,12,0,88,11/15/2019 15:56,11/15/2019 16:04,7.00434,79.906,6.98802,79.891,115.77,correct
192198716,10.5,1305,99,0,42,11/15/2019 15:58,11/15/2019 16:19,7.26982,80.6003,7.3098,80.6279,304.09,correct
192198529,10.5,2401,950,54.7944,54,11/15/2019 16:00,11/15/2019 16:40,6.87164,79.8881,6.91861,79.9117,318.98,correct
192199469,10.5,378,50,0,52,11/15/2019 16:00,11/15/2019 16:07,6.8559,79.8627,6.86754,79.8622,85.29,correct
192199530,60.5,2627,520,30.056,59,11/15/2019 16:01,11/15/2019 16:45,6.90601,79.9156,6.84118,79.8732,604.61,correct
192199776,10.5,859,70,0,90,11/15/2019 16:02,11/15/2019 16:16,6.85953,79.9457,6.85111,79.9176,153.38,correct
192200530,10.5,818,270,15.65908163,7,11/15/2019 16:04,11/15/2019 16:17,6.83159,79.8659,6.85128,79.8665,108.21,correct
192200109,10.5,1322,1,0,259,11/15/2019 16:06,11/15/2019 16:28,7.29302,80.6372,7.28139,80.6861,304.94,correct
192201033,10.5,803,40,2.332,85,11/15/2019 16:07,11/15/2019 16:20,7.29751,80.6521,7.29193,80.635,173.42,correct
192201315,10.5,517,19,0,142,11/15/2019 16:10,11/15/2019 16:19,6.93991,79.8549,6.94397,79.877,95.23,incorrect
192201478,10.5,3241,1920,110.976,157,11/15/2019 16:12,11/15/2019 17:06,6.88573,79.8602,6.88572,79.8606,388.05,correct
192203842,10.5,1219,360,14.5656,47,11/15/2019 16:20,11/15/2019 16:40,7.02857,79.9242,7.03481,79.9531,481.68,incorrect
192204064,10.5,3661,248,14.3344,128,11/15/2019 16:30,11/15/2019 17:31,6.85216,79.9193,6.78044,80.0597,908.07,correct
192206648,10.5,1775,798,46.5234,40,11/15/2019 16:31,11/15/2019 17:01,7.32092,80.6273,7.34115,80.5927,272.55,correct
192206760,10.5,407,50,0,97,11/15/2019 16:31,11/15/2019 16:38,6.84497,79.9353,6.84828,79.9536,125.85,correct
192209504,5,298,77,4.4891,0,11/15/2019 16:39,11/15/2019 16:44,6.83135,79.9865,6.84018,79.9763,91.04,correct
192211056,10.5,770,120,6.996,60,11/15/2019 16:46,11/15/2019 16:59,7.29316,80.6372,7.28765,80.6231,171.89,correct
192211475,5,562,17,0.9911,0,11/15/2019 16:47,11/15/2019 16:56,6.94397,79.9233,6.96098,79.8948,193.87,correct
192211384,10.5,1274,330,0,132,11/15/2019 16:56,11/15/2019 17:17,6.81203,79.9676,6.81999,79.9851,440.13,incorrect
192219507,5,204,7,0.4081,0,11/15/2019 17:05,11/15/2019 17:08,6.83938,79.8847,6.83437,79.8861,60.4,correct
192216552,60.5,1707,457,24.1026,51,11/15/2019 17:05,11/15/2019 17:34,6.92055,79.8606,6.89386,79.8931,227.37,correct
192221586,10.5,88,2,0.1166,45,11/15/2019 17:17,11/15/2019 17:19,7.20658,79.8447,7.20598,79.8485,60.61,correct
192225208,10.5,863,63,3.6729,247,11/15/2019 17:23,11/15/2019 17:37,7.31096,80.6405,7.30698,80.6347,76.34,correct
192229309,10.5,773,30,1.749,91,11/15/2019 17:24,11/15/2019 17:37,6.99999,79.9484,7.0297,79.9502,174.16,correct
192227971,10.5,748,94,5.463052747,114,11/15/2019 17:24,11/15/2019 17:37,6.04741,80.2306,6.0679,80.2281,136.01,correct
192235522,10.5,185,0,0,157,11/15/2019 17:35,11/15/2019 17:38,7.04821,79.8992,7.05362,79.9001,60.5,correct
192240329,5,457,39,2.2737,0,11/15/2019 17:36,11/15/2019 17:44,6.85531,79.9388,6.84684,79.9523,113.47,correct
192248580,5,58,0,0,0,11/15/2019 17:45,11/15/2019 17:46,6.98388,80.0161,6.98212,80.0196,60,correct
192252879,5,276,21,1.2243,0,11/15/2019 17:51,11/15/2019 17:55,6.85129,79.8669,6.8572,79.8713,81.54,correct
192246475,10.5,1558,110,6.358,59,11/15/2019 17:52,11/15/2019 18:18,6.87459,79.923,6.91104,79.8858,320.35,correct
192257019,10.5,1111,400,21.5594,28,11/15/2019 18:09,11/15/2019 18:28,6.83836,79.9018,6.85577,79.8832,170.36,correct
192255373,60.5,2702,590,34.102,769,11/15/2019 18:12,11/15/2019 18:57,6.92086,79.8627,6.9179,79.9284,359.54,correct
192283847,55,480,212,12.3596,0,11/15/2019 18:22,11/15/2019 18:30,6.90241,79.8941,6.90997,79.8948,122.35,correct
192263732,10.5,1103,320,0,277,11/15/2019 18:23,11/15/2019 18:41,7.05039,79.8986,7.05321,79.9194,951.04,incorrect
192279592,10.5,1141,869,47.5116,91,11/15/2019 18:23,11/15/2019 18:42,6.94025,79.9537,6.94031,79.9536,131.69,correct
192281858,10.5,251,0,0,118,11/15/2019 18:24,11/15/2019 18:28,7.4879,80.3652,7.49485,80.3684,50.63,correct
192283207,10.5,397,30,1.734,39,11/15/2019 18:26,11/15/2019 18:33,6.82702,79.8777,6.82642,79.8636,102.21,correct
192297142,10.5,1656,877,51.1291,51,11/15/2019 18:38,11/15/2019 19:05,7.2975,80.6373,7.31011,80.6377,218.04,correct
192300106,5,1259,267,15.5661,0,11/15/2019 18:40,11/15/2019 19:01,6.84234,79.9622,6.82252,79.9452,207.44,correct
192299257,10.5,1293,122,7.074420712,110,11/15/2019 18:43,11/15/2019 19:05,6.71382,79.9885,6.6681,79.9992,327.66,incorrect
192299463,40.5,1707,336,0,58,11/15/2019 18:46,11/15/2019 19:14,6.84588,79.8707,6.89244,79.9093,317.12,correct
192309134,60.5,591,46,2.6588,32,11/15/2019 18:59,11/15/2019 19:09,6.89069,79.9226,6.89454,79.9112,268.64,incorrect
192310245,60.5,3249,580,33.524,92,11/15/2019 19:01,11/15/2019 19:55,6.91447,79.8569,6.98328,79.8979,427.34,correct
192316367,10.5,1737,68,3.9304,11,11/15/2019 19:08,11/15/2019 19:37,6.86778,79.8927,6.81325,79.9199,372.98,correct
192316898,10.5,1332,250,14.45,6,11/15/2019 19:09,11/15/2019 19:31,6.84158,79.9644,6.81482,79.9291,311.98,correct
192316603,10.5,2253,194,0,301,11/15/2019 19:15,11/15/2019 19:52,7.32687,80.6231,7.46106,80.6196,713.87,correct
192316353,10.5,1790,1154,67.2782,376,11/15/2019 19:23,11/15/2019 19:52,6.86594,79.8655,6.86608,79.8655,175.95,correct
192321744,10.5,1754,512,26.0678,78,11/15/2019 19:25,11/15/2019 19:54,6.84005,79.8808,6.89142,79.868,278.97,correct
192324011,10.5,1663,652,38.0116,18,11/15/2019 19:30,11/15/2019 19:57,6.86651,80.004,6.8922,80.0378,259.68,correct
192327731,10.5,215,2,0,37,11/15/2019 19:44,11/15/2019 19:48,7.14337,79.874,7.13813,79.8724,79.43,correct
192329236,10.5,1346,547,31.8901,111,11/15/2019 19:55,11/15/2019 20:18,7.20552,79.8411,7.17248,79.8244,291.16,correct
192329706,10.5,430,50,0,61,11/15/2019 19:57,11/15/2019 20:04,6.97453,79.8899,6.98826,79.8912,110.34,correct
192331997,5,1300,460,26.818,0,11/15/2019 20:01,11/15/2019 20:22,6.79869,79.8752,6.795,79.8994,299.89,correct
192331686,10.5,1570,290,16.8047602,106,11/15/2019 20:05,11/15/2019 20:32,7.26548,79.8671,7.26413,79.8588,122.84,incorrect
